,Run_nr,HV
0,Run_1,0.7052444884603066
1,Run_2,0.7103003804910569
2,Run_3,0.7016112045934972
3,Run_4,0.7056478646189286
4,Run_5,0.6970307688154233
5,Run_6,0.7028936985245378
6,Run_7,0.6945732712255243
7,Run_8,0.6954693051444619
8,Run_9,0.71032470297296
9,Run_10,0.708226695834695
10,Run_11,0.7055877277985017
11,Run_12,0.7077931204753461
12,Run_13,0.7024093726006029
13,Run_14,0.7052717391318372
14,Run_15,0.6984643162270909
15,Run_16,0.6991315962727641
16,Run_17,0.7067052411083476
17,Run_18,0.7031300264081427
18,Run_19,0.6950540784039808
19,Run_20,0.7058130221235412
20,Means,0.7030341310615771
