,count,mean,std,min,lq,med,uq,max,outliers
HV,28.0,0.7222034782470542,0.01576101541946365,0.6875272844000512,0.7145826386900317,0.7241510352215631,0.732688564780529,0.7461029153859695,"0.601616833948754, 0.401652504088839"
