,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:26:40.162257,0.7384742379499196
1,Run_10,0 days 00:22:29.698235,0.7347905305707023
2,Run_2,0 days 00:06:38.533205,0.6727957198394078
3,Run_3,0 days 00:26:39.320269,0.7363074857998044
4,Run_4,0 days 00:03:46.780966,0.6326021676282694
5,Run_5,0 days 00:24:02.706318,0.7404567399126112
6,Run_6,0 days 00:25:39.813955,0.7470475273808765
7,Run_7,0 days 00:32:27.179208,0.7542243818282125
8,Run_8,0 days 00:30:52.592625,0.7373406125642872
9,Run_9,0 days 00:05:43.249570,0.3068417529100789
