,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7384742379499196,536,0,40082
1,Run_2,0.6727957198394078,247,133,12256
2,Run_3,0.7363074857998044,547,0,40027
3,Run_4,0.6326021676282694,198,98,11212
4,Run_5,0.7404567399126112,560,0,40087
5,Run_6,0.7470475273808765,608,0,40100
6,Run_7,0.7542243818282125,561,0,40036
7,Run_8,0.7373406125642872,570,0,40094
8,Run_9,0.3068417529100789,313,311,8027
9,Run_10,0.7347905305707023,532,0,40015
