,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,10.0,0.7492650150281059,0.0026993322960573,0.7440106246785799,0.7473336556119528,0.7502215641644117,0.7504769912577045,0.752639225088884,,Pop_size,200,0.7579251293140101
0,HV,10.0,0.755415253508265,0.0045714293005135,0.7495204477274292,0.7508660262491542,0.7570827842684746,0.758240054251561,0.7619672562311242,,Pop_size,300,0.7669572445158205
0,HV,9.0,0.7566571821327035,0.0031354440319172,0.7515867806920257,0.7548817498250011,0.7576416319454998,0.7577444221581178,0.7616499771655194,0.7654064947382543,Pop_size,400,0.7681141779346914
0,HV,10.0,0.7606711045930337,0.0054219345505759,0.7522320104184212,0.7573621774964417,0.7589792247070968,0.7640128015994021,0.7699452508936638,,Pop_size,500,0.771931192874546
0,HV,10.0,0.7607647887805025,0.0030897061290008,0.7559538894011644,0.7585746633132033,0.7605918580794394,0.7620242684990675,0.7656098824364951,,Pop_size,600,0.7687409375107631
