,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:06:12.328554,0.6863704037021534
1,Run_10,0 days 00:05:10.353701,0.6747160963587133
2,Run_2,0 days 00:08:35.881297,0.6401791986479592
3,Run_3,0 days 00:29:39.519696,0.7536253063285221
4,Run_4,0 days 00:02:30.839552,0.6242162085645782
5,Run_5,0 days 00:19:35.317848,0.7334065455284862
6,Run_6,0 days 00:09:23.542423,0.6862257145840526
7,Run_7,0 days 00:09:35.673435,0.6332379830686715
8,Run_8,0 days 00:24:42.855317,0.744298475322059
9,Run_9,0 days 00:27:08.639927,0.7370985186657821
