,Run_nr,HV
0,Run_1,0.814976042015557
1,Run_2,0.8106225674620675
2,Run_3,0.8154275031658808
3,Run_4,0.8073063070000195
4,Run_5,0.8158672094059263
5,Run_6,0.8166052025227629
6,Run_7,0.8126490825189725
7,Run_8,0.8082812055986244
8,Run_9,0.8169559004095774
9,Run_10,0.8125822132992868
10,Run_11,0.8089708591535232
11,Run_12,0.8148504972385429
12,Run_13,0.8102772685590918
13,Run_14,0.8165442627935556
14,Run_15,0.8137841890461273
15,Run_16,0.8100736834632482
16,Run_17,0.8148387093302437
17,Run_18,0.8103666119691476
18,Run_19,0.8181401232213104
19,Run_20,0.8135952906077807
20,Means,0.8131357364390623
