,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:09.591941,0.7903776765941428
1,Run_10,0 days 00:02:09.803013,0.7842754223882809
2,Run_11,0 days 00:02:08.562011,0.7917816996447895
3,Run_12,0 days 00:02:10.208777,0.7904297367757127
4,Run_13,0 days 00:02:09.156336,0.7806440244923131
5,Run_14,0 days 00:02:06.611265,0.796454301172155
6,Run_15,0 days 00:02:07.698064,0.789844259964519
7,Run_16,0 days 00:02:07.271311,0.7927988755000781
8,Run_17,0 days 00:02:12.753231,0.7829434826659619
9,Run_18,0 days 00:02:07.730757,0.7809507791006404
10,Run_19,0 days 00:02:05.147069,0.7877370239997437
11,Run_2,0 days 00:02:12.073769,0.799521046329557
12,Run_20,0 days 00:02:07.381689,0.7794626588336117
13,Run_3,0 days 00:02:07.329582,0.7932425884322276
14,Run_4,0 days 00:02:10.449189,0.7796396634509494
15,Run_5,0 days 00:02:07.072577,0.8010684351109882
16,Run_6,0 days 00:02:11.584932,0.7894365886965333
17,Run_7,0 days 00:02:12.512792,0.7711098029321896
18,Run_8,0 days 00:02:14.035895,0.7928861764199415
19,Run_9,0 days 00:02:08.579316,0.7801306310094469
20,Average,0 days 00:02:09.277675800,0.7877367436756891
