,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6889835908789717,300,181,13282
1,Run_2,0.6309307422756755,252,213,9378
2,Run_3,0.6591073231117863,159,99,10579
3,Run_4,0.6080028990989839,311,309,8089
4,Run_5,0.7430433010754157,555,0,40079
5,Run_6,0.4016800784732153,315,313,8021
6,Run_7,0.6449749419213848,221,201,9019
7,Run_8,0.741432920133281,564,0,40065
8,Run_9,0.7323100670773341,542,0,40087
9,Run_10,0.6838953342423094,367,100,21016
