,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:08:44.410897,0.6889835908789717
1,Run_10,0 days 00:09:50.782013,0.6838953342423094
2,Run_2,0 days 00:08:32.854290,0.6309307422756755
3,Run_3,0 days 00:08:57.192797,0.6591073231117863
4,Run_4,0 days 00:03:10.557544,0.6080028990989839
5,Run_5,0 days 00:23:06.384918,0.7430433010754157
6,Run_6,0 days 00:04:43.431179,0.4016800784732153
7,Run_7,0 days 00:08:09.964079,0.6449749419213848
8,Run_8,0 days 00:21:46.278095,0.741432920133281
9,Run_9,0 days 00:24:33.811397,0.7323100670773341
