,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.6814090133127935,0.04977128753640889,0.6080028990989839,0.6449749419213848,0.6838953342423094,0.7323100670773341,0.7430433010754157,0.4016800784732153
