,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:36.936828,0.8461493486470358
1,Run_10,0 days 00:01:41.732706,0.8510390010852545
2,Run_11,0 days 00:01:36.434800,0.8356155716007706
3,Run_12,0 days 00:01:40.271248,0.8496437882191814
4,Run_13,0 days 00:01:39.360407,0.8507762973997942
5,Run_14,0 days 00:01:37.544609,0.8462222329012338
6,Run_15,0 days 00:01:38.625140,0.8380864279106647
7,Run_16,0 days 00:01:40.588020,0.8444650015417824
8,Run_17,0 days 00:01:39.925157,0.8433461081009647
9,Run_18,0 days 00:01:40.235590,0.8464969504747485
10,Run_19,0 days 00:01:36.202862,0.841222052692913
11,Run_2,0 days 00:01:33.344330,0.8465474088045779
12,Run_20,0 days 00:01:36.697451,0.8506994085162447
13,Run_3,0 days 00:01:35.077176,0.8394279787434273
14,Run_4,0 days 00:01:38.063124,0.8450552839081978
15,Run_5,0 days 00:01:38.790801,0.8507298436993164
16,Run_6,0 days 00:01:40.364870,0.8479850707417775
17,Run_7,0 days 00:01:41.432874,0.8461381356848516
18,Run_8,0 days 00:01:37.896808,0.8394928537389221
19,Run_9,0 days 00:01:40.134617,0.8359255299125788
20,Average,0 days 00:01:38.482970900,0.844753214716212
