,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.8131247722367057,279,79,20644
1,Run_2,0.8404980157061565,444,75,37512
2,Run_3,0.7188822278554008,128,99,9312
3,Run_4,0.8151455082074879,319,77,24438
4,Run_5,0.8010251851139921,265,79,19167
5,Run_6,0.8013055091685989,298,77,21895
6,Run_7,0.7963453752537935,293,77,22469
7,Run_8,0.8260413037471317,323,63,25105
8,Run_9,0.8016386943306463,294,79,22332
9,Run_10,0.7960185974987084,335,79,26393
