,Run_number,Duration,HV Obtained
0,Run_1,0 days 03:36:50.678137,0.6537309580212118
1,Run_2,0 days 03:22:42.391571,0.6480831069820633
2,Run_3,0 days 03:21:42.129101,0.6463277763451505
3,Run_4,0 days 03:20:18.232460,0.642762054845331
4,Run_5,0 days 03:33:40.488527,0.6451557972488282
5,Run_6,0 days 03:30:20.167471,0.6452405391744623
6,Run_7,0 days 03:27:20.631665,0.6503831848768841
7,Run_8,0 days 03:36:13.687289,0.6454651815277493
8,Run_9,0 days 03:28:54.278129,0.64908016364094
9,Average,0 days 03:28:40.298261111,0.6473587514069578
