,Run_nr,HV
0,Run_1,0.7483154649601975
1,Run_2,0.751389045673771
2,Run_3,0.7516795380326462
3,Run_4,0.7580074428423811
4,Run_5,0.7528004281157532
5,Run_6,0.7510743762457346
6,Run_7,0.7521696168165356
7,Run_8,0.7468299788900011
8,Run_9,0.7495707054875266
9,Run_10,0.746591703062576
10,Run_11,0.7526125014246995
11,Run_12,0.7535966016307707
12,Run_13,0.7574297802542738
13,Run_14,0.7512817501959711
14,Run_15,0.7500774749624115
15,Run_16,0.7487666406244118
16,Run_17,0.7483155279015511
17,Run_18,0.7507979610949951
18,Run_19,0.7479655133617695
19,Run_20,0.7498736328114067
20,Means,0.7509572842194692
