,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.8155571841048253,347,58,29888
1,Run_2,0.8210931837203808,243,77,20064
2,Run_3,0.8241751464693187,245,78,19973
3,Run_4,0.7966337085671038,230,79,18362
4,Run_5,0.8103864066861293,233,79,17857
5,Run_6,0.8205261282042041,281,70,23243
6,Run_7,0.7982868195634153,198,67,15159
7,Run_8,0.7839390335227523,224,73,17745
8,Run_9,0.7995987361389765,272,68,22346
9,Run_10,0.7672581504218876,223,78,17713
