,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:12:30.000786,0.7084485365818312
1,Run_10,0 days 00:04:00.804119,0.6311434577408466
2,Run_2,0 days 00:01:46.715020,0.6862565545318067
3,Run_3,0 days 00:03:53.249208,0.6129152034853205
4,Run_4,0 days 00:13:53.493836,0.7140437085108868
5,Run_5,0 days 00:14:58.267871,0.7251127365529025
6,Run_6,0 days 00:07:56.797893,0.7063369782308583
7,Run_7,0 days 00:04:23.948354,0.6278328640745945
8,Run_8,0 days 00:06:12.732553,0.6827729984307156
9,Run_9,0 days 00:15:56.104918,0.7199989761202512
