,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8122281802207796,0.00949684746808329,0.799332828750035,0.8066420782424482,0.8096711798839459,0.8196771467816795,0.8257641833960057,0.5336969536784523
