,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:08.307692,0.799332828750035
1,Run_10,0 days 00:04:35.562685,0.8089687678956874
2,Run_2,0 days 00:05:14.404011,0.8066420782424482
3,Run_3,0 days 00:05:49.242417,0.8196771467816795
4,Run_4,0 days 00:05:25.523980,0.8207063365250229
5,Run_5,0 days 00:05:23.409486,0.8000816944387712
6,Run_6,0 days 00:06:26.452940,0.819209406073421
7,Run_7,0 days 00:01:45.628131,0.5336969536784523
8,Run_8,0 days 00:05:04.928805,0.8257641833960057
9,Run_9,0 days 00:05:05.681273,0.8096711798839459
