,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.799332828750035,349,73,23868
1,Run_2,0.8066420782424482,350,67,24069
2,Run_3,0.8196771467816795,382,48,26693
3,Run_4,0.8207063365250229,358,75,24534
4,Run_5,0.8000816944387712,366,30,24601
5,Run_6,0.819209406073421,412,77,29604
6,Run_7,0.5336969536784523,194,160,9558
7,Run_8,0.8257641833960057,350,78,23483
8,Run_9,0.8096711798839459,356,79,23637
9,Run_10,0.8089687678956874,337,79,22371
