,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.8170621238151303,341,56,25648
1,Run_2,0.8252916371325252,227,79,15173
2,Run_3,0.8271577944103384,324,75,23733
3,Run_4,0.8157357905739034,252,79,16798
4,Run_5,0.8168618923475538,250,80,16415
5,Run_6,0.8189314847964249,271,69,18614
6,Run_7,0.8258651000556643,271,78,19080
7,Run_8,0.8305000580671256,261,67,17925
8,Run_9,0.8109046057242173,267,79,17840
9,Run_10,0.794206102254206,221,75,13170
