,Run_nr,HV
0,Run_1,0.7830660243241186
1,Run_2,0.7861383759626129
2,Run_3,0.7934596393430806
3,Run_4,0.799859037046826
4,Run_5,0.8042905598872296
5,Run_6,0.780842654108149
6,Run_7,0.7892836118553048
7,Run_8,0.7948035929534543
8,Run_9,0.7948011901758433
9,Run_10,0.7853086167609757
10,Run_11,0.7962180280404147
11,Run_12,0.8003195694222522
12,Run_13,0.798804217675633
13,Run_14,0.8073164578252461
14,Run_15,0.7972352038957033
15,Run_16,0.7961147086031453
16,Run_17,0.7862392926222713
17,Run_18,0.7972688427822562
18,Run_19,0.8005069860759038
19,Run_20,0.809187420658281
20,Means,0.795053201500935
