,Run_nr,HV
0,Run_1,0.744039539855456
1,Run_2,0.7409859927068567
2,Run_3,0.7492963330974056
3,Run_4,0.7446718194489508
4,Run_5,0.7417329810957765
5,Run_6,0.73533982269786
6,Run_7,0.7636690592869335
7,Run_8,0.7380109674266317
8,Run_9,0.730967695073521
9,Run_10,0.7447232546778427
10,Run_11,0.7401220951049345
11,Run_12,0.744914904117219
12,Run_13,0.7609034638725083
13,Run_14,0.7489085288522788
14,Run_15,0.7549164184689832
15,Run_16,0.7512322672621502
16,Run_17,0.7376755557868374
17,Run_18,0.7422816581786464
18,Run_19,0.7490037630667117
19,Run_20,0.7400384682070653
20,Means,0.7451717294142288
