,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,10.0,0.8493723544417348,0.0029458314447165,0.8449407515087444,0.8470946414054648,0.8502701122497609,0.8515439848464826,0.853319237038016,,Long_run,run,0.8560367785159645
0,HV,10.0,0.8484069984902545,0.0019328393262845,0.8451754227887435,0.8475223358202082,0.8487495544849848,0.8497635266367922,0.8510470103439578,,Long_run,run,0.8558821998229956
