,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:08:44.071150,0.7724284221150662
1,Run_10,0 days 00:05:31.581535,0.7413728527984901
2,Run_2,0 days 00:07:10.623127,0.7773127815162675
3,Run_3,0 days 00:05:13.023999,0.7431502886423169
4,Run_4,0 days 00:10:52.673752,0.7843531655904843
5,Run_5,0 days 00:07:07.733203,0.7586261115713235
6,Run_6,0 days 00:07:15.680824,0.7677251558511745
7,Run_7,0 days 00:01:41.872676,0.6440603852203145
8,Run_8,0 days 00:01:54.976198,0.6255671471340924
9,Run_9,0 days 00:09:20.475466,0.7485496050004935
