,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:06:35.405937,0.7864479307073244
1,Run_10,0 days 00:09:00.536861,0.7905358524205053
2,Run_2,0 days 00:04:53.022045,0.756466751559913
3,Run_3,0 days 00:03:52.115731,0.7692815912591837
4,Run_4,0 days 00:04:33.276238,0.7653941046000297
5,Run_5,0 days 00:07:49.793357,0.7869071133944795
6,Run_6,0 days 00:00:53.022624,0.6774178558442578
7,Run_7,0 days 00:04:19.379778,0.7572843562090233
8,Run_8,0 days 00:08:38.402185,0.7884532051921705
9,Run_9,0 days 00:03:25.699489,0.7376623370623736
