,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:31.962051,0.765311900557044
1,Run_10,0 days 00:04:28.397827,0.8140698647636668
2,Run_2,0 days 00:03:20.623470,0.7780618394864461
3,Run_3,0 days 00:03:05.236373,0.7839310242640491
4,Run_4,0 days 00:03:26.216819,0.7765400803328647
5,Run_5,0 days 00:03:06.592550,0.8015345739675063
6,Run_6,0 days 00:04:01.290286,0.8223954891854984
7,Run_7,0 days 00:04:13.814736,0.8189274801670732
8,Run_8,0 days 00:04:47.390496,0.8170276840027072
9,Run_9,0 days 00:03:55.037129,0.8012109999159027
