,Run_nr,HV
0,Run_1,0.803647222486545
1,Run_2,0.8179982291942203
2,Run_3,0.8122191056183994
3,Run_4,0.8183754346448514
4,Run_5,0.8217767411593428
5,Run_6,0.8076212045727419
6,Run_7,0.8214259518933937
7,Run_8,0.8062890744792335
8,Run_9,0.8113539762046296
9,Run_10,0.8202137112238229
10,Run_11,0.809262333208205
11,Run_12,0.8065834878960618
12,Run_13,0.8142081349238501
13,Run_14,0.8165951254349191
14,Run_15,0.8103672313166119
15,Run_16,0.8112880030081198
16,Run_17,0.8058475381181962
17,Run_18,0.8083894441829649
18,Run_19,0.8010944346898912
19,Run_20,0.8114153246016308
20,Means,0.8117985854428813
