,Run_nr,HV
0,Run_1,0.8032137706405664
1,Run_2,0.8146261513110938
2,Run_3,0.8105810229540729
3,Run_4,0.811398071713451
4,Run_5,0.8053623453758441
5,Run_6,0.8094242011910233
6,Run_7,0.8121149790950939
7,Run_8,0.8079034163368589
8,Run_9,0.8150815341492554
9,Run_10,0.8105349475640128
10,Run_11,0.8123661879496588
11,Run_12,0.8081591002306856
12,Run_13,0.8130674212714947
13,Run_14,0.8083197371335031
14,Run_15,0.8150602047363713
15,Run_16,0.8132307970100261
16,Run_17,0.8138271093177516
17,Run_18,0.8174231879182652
18,Run_19,0.814248255440338
19,Run_20,0.8090836032368357
20,Means,0.8112513022288101
