,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:00:50.540642,0.7407066568953711
1,Run_10,0 days 00:00:49.161608,0.7555333966064772
2,Run_2,0 days 00:00:33.021657,0.6358606549170842
3,Run_3,0 days 00:01:51.639972,0.790639579353733
4,Run_4,0 days 00:00:54.088658,0.7651909607506278
5,Run_5,0 days 00:00:58.125269,0.7600498175891331
6,Run_6,0 days 00:01:57.083982,0.7723184000704815
7,Run_7,0 days 00:01:46.913055,0.8106715362959582
8,Run_8,0 days 00:01:03.720496,0.7469506749802771
9,Run_9,0 days 00:01:42.718678,0.7758312609376439
