,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.7686546981644115,0.021863334279936555,0.7407066568953711,0.7555333966064772,0.7651909607506278,0.7758312609376439,0.8106715362959582,0.6358606549170842
