,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7407066568953711,69,27,5982
1,Run_2,0.6358606549170842,48,7,4418
2,Run_3,0.790639579353733,107,39,9531
3,Run_4,0.7651909607506278,70,39,6144
4,Run_5,0.7600498175891331,79,34,6792
5,Run_6,0.7723184000704815,110,39,9734
6,Run_7,0.8106715362959582,119,39,10910
7,Run_8,0.7469506749802771,83,36,7712
8,Run_9,0.7758312609376439,114,38,10897
9,Run_10,0.7555333966064772,72,39,6283
