,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.7994204856369519,0.01670289666194712,0.7715727380852264,0.7938432828349572,0.7996051435459393,0.8079660087060642,0.8306690534257603,0.7514438691126941
