,Run_nr,HV
0,Run_1,0.6888458081071425
1,Run_2,0.6855747837067565
2,Run_3,0.6923910178950429
3,Run_4,0.7065633942679623
4,Run_5,0.6858169782911887
5,Run_6,0.6908487550810198
6,Run_7,0.6934096689577398
7,Run_8,0.7060871626830498
8,Run_9,0.6851652788615128
9,Run_10,0.6911707061760363
10,Run_11,0.6884639918919151
11,Run_12,0.7059189326891794
12,Run_13,0.6987357680169763
13,Run_14,0.6898786663083576
14,Run_15,0.6924856478927199
15,Run_16,0.6867328617070588
16,Run_17,0.6928668849867795
17,Run_18,0.6897887404179208
18,Run_19,0.6950715821717861
19,Run_20,0.6926273884816241
20,Means,0.6929222009295886
