,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:46.433775,0.8271818221864475
1,Run_10,0 days 00:04:22.408646,0.8003155647929006
2,Run_11,0 days 00:05:07.610113,0.8074606244819011
3,Run_12,0 days 00:03:49.035529,0.802967430349484
4,Run_13,0 days 00:03:51.912932,0.8334618819355176
5,Run_14,0 days 00:03:52.280695,0.82807805823532
6,Run_15,0 days 00:03:37.910798,0.8122349435947955
7,Run_16,0 days 00:03:51.468131,0.8137935453384113
8,Run_17,0 days 00:04:34.181981,0.8214159568461141
9,Run_18,0 days 00:03:06.068799,0.8094805595268129
10,Run_19,0 days 00:02:57.746029,0.8020759998558334
11,Run_2,0 days 00:03:14.583046,0.7987914028617081
12,Run_20,0 days 00:04:59.743530,0.8052292450072284
13,Run_21,0 days 00:03:04.015960,0.8238956233405816
14,Run_22,0 days 00:03:36.097822,0.8147186147186147
15,Run_23,0 days 00:03:47.563340,0.8136926286787527
16,Run_24,0 days 00:04:34.620732,0.8112137631101555
17,Run_25,0 days 00:03:10.481306,0.8127259111532933
18,Run_26,0 days 00:02:44.107197,0.811652670487083
19,Run_27,0 days 00:04:38.027036,0.8145664388032566
20,Run_28,0 days 00:02:56.201368,0.8084521707093402
21,Run_29,0 days 00:04:08.735344,0.817047707149465
22,Run_3,0 days 00:03:52.004876,0.798660051018978
23,Run_30,0 days 00:02:58.330158,0.8109070085018282
24,Run_4,0 days 00:02:47.380399,0.8200343597198363
25,Run_5,0 days 00:03:39.979643,0.8118344806596425
26,Run_6,0 days 00:03:13.235774,0.8199030078771057
27,Run_7,0 days 00:03:43.233308,0.8195898458618164
28,Run_8,0 days 00:03:30.458010,0.8110271473823739
29,Run_9,0 days 00:03:34.442778,0.8066092402817657
