,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.7972441920638036,0.011043027145368804,0.7821737929045978,0.7872332416273213,0.7955036021641017,0.8076768744668839,0.811100031636572,0.732366615807874
