,f_1,f_2,HV
0,23.166696866962827,259.4,0.2671967666691481
1,23.21605097030629,261.5,0.2671967666691481
2,23.26177227028291,261.5,0.2702619936738022
3,23.24271101239186,261.4,0.2704859872839233
4,23.036781038110824,261.8,0.2710291103359994
5,23.06860825344868,263.1,0.2847423376463879
6,23.27187865326163,263.0,0.28477267044229004
7,23.05803425298106,263.7,0.2857409135939621
8,22.810582768295532,266.9,0.2861363177068109
9,22.78064355856909,267.3,0.29571363301343734
10,23.049903553892918,265.4,0.3013518662096572
11,22.95290215104045,266.5,0.3014328971644811
12,22.846337970540098,265.5,0.30283521150959586
13,22.89259703062894,266.9,0.3031249237238061
14,22.98935001169044,266.3,0.303541604960368
15,22.97250409165303,267.4,0.30381036673126965
16,22.982987491232173,267.4,0.3040785802273667
17,22.89573591302315,269.1,0.3050285181078313
18,23.05640635959785,267.0,0.3051307533368918
19,23.170604395604393,268.1,0.3060132432631545
20,23.03423836801496,267.7,0.3060191996597122
21,23.240001753565583,268.6,0.30683838618316617
22,22.967623334112698,267.4,0.3073745611212487
23,23.0588408931494,266.1,0.3082850711898281
24,23.34736088379705,266.1,0.3091796820505673
25,23.06879237783493,267.4,0.3111964291856994
26,23.360363572597617,266.7,0.3114652338540279
27,23.15993394902969,269.5,0.3117326229072706
28,22.934758592471358,270.8,0.3132075669111526
29,23.172089081131634,270.4,0.317448484200893
30,23.087283726911384,271.1,0.3175618435703752
31,23.11317512274959,270.9,0.3175623116346066
32,23.315676876315173,269.4,0.3175623116346066
33,22.929871989712417,270.3,0.3175954581463462
34,22.979433598316575,270.9,0.32166067899813866
35,23.053606499883095,272.1,0.32252229056907633
36,23.157896890343697,272.3,0.3230646960411188
37,23.17585340191723,272.2,0.32474040076410826
38,23.14991524433014,271.0,0.32510442401315304
39,23.245797287818565,271.2,0.32596320892287595
40,23.070735913023146,269.3,0.32687634538006793
41,23.122542085574004,271.8,0.3283681589874282
42,23.124649286883333,272.6,0.3283702546155701
43,23.01970130932897,271.6,0.33274922267831913
44,23.121361351414542,271.5,0.3335301619575344
45,23.492512274959083,273.4,0.33484134947649297
46,23.015840542436287,273.7,0.33488560388347505
47,23.0370294599018,274.3,0.3348858536531083
48,22.87003740939911,275.8,0.3348981378008714
49,22.874319032031796,275.1,0.3388638297689582
50,22.87548515314473,272.6,0.33912115924869124
51,22.923000935234978,275.0,0.3395284512792246
52,22.919093406593404,274.4,0.34079778461645677
53,22.69707739069441,275.3,0.3444637116502588
54,22.636038695347203,276.6,0.34502604792677183
55,22.607815057283144,278.4,0.3458877346316643
56,22.804474514846856,277.3,0.3458877346316643
57,22.070589782557867,277.3,0.3461760332614362
58,22.063911620294597,279.4,0.36829443135759865
59,22.154009819967264,278.9,0.36987761699179156
60,21.87328442833762,279.9,0.369882713409165
61,21.884483867196632,279.4,0.3765520134194117
62,22.03478489595511,279.4,0.37679063657507095
63,22.12862403553893,278.8,0.37679063657507095
64,21.87318505962123,276.9,0.3768463456103433
65,21.786593991115275,275.6,0.3795560628552795
66,21.875824175824174,274.1,0.3801059918760294
67,21.825695581014728,274.0,0.3805669181278291
68,21.85972059855039,274.6,0.38246230209665566
69,21.982689385083003,272.3,0.3824656513957512
70,22.081508650923542,273.4,0.3824683727171309
71,22.081207622165067,271.9,0.38363699355704
72,22.10033902267945,272.5,0.38431199269096883
73,22.00902209492635,271.6,0.3843706461650065
74,22.18900222118307,271.4,0.38515234642934404
75,22.102554360533084,274.2,0.3851665198407046
76,21.872916179565113,273.2,0.3858598920186987
77,22.002314706570026,274.1,0.3858749051027692
78,21.971454874912325,274.8,0.3858749051027692
79,21.93741816693944,274.5,0.3858855944308114
80,21.90383446340893,274.5,0.38589671044864354
81,21.8854600187047,274.5,0.38668529359242604
82,22.083069324292726,273.0,0.3866857337352553
83,21.810883797054007,273.7,0.38738515470426477
84,21.73589548749123,275.3,0.3873953081952178
85,21.749219663315404,275.9,0.38772483835944965
86,21.76366904372223,276.4,0.38839135852505785
87,21.75562310030395,276.2,0.388391714396019
88,21.784849193359836,275.3,0.3886232340931569
89,21.41739537058686,278.2,0.3886292072425558
90,21.517956511573537,277.7,0.3886335157687285
91,21.457291910217442,277.2,0.3886418668062615
92,21.653077507598784,278.2,0.388938792641616
93,21.589516600420858,278.3,0.3895445786810693
94,21.42988368014964,278.0,0.3898424797348494
95,21.736824877250406,277.9,0.3908015672049466
96,21.784667991582886,278.2,0.3909718174465023
97,21.773155833528175,278.1,0.3911056140131567
98,21.694581482347438,279.7,0.391134291831408
99,21.94090483984101,280.4,0.3912190840529237
100,21.94274023848492,278.9,0.3913527415202296
101,22.02618657937807,277.4,0.3920186479226538
102,21.696446107084405,277.4,0.392029809376222
103,21.615682721533783,279.2,0.3920299243616324
104,21.67820902501753,278.4,0.3965104481480474
105,21.817401215805468,279.2,0.3971812725247027
106,21.72665711947627,278.9,0.39796929114850127
107,21.7845715454758,279.4,0.3980416428624022
108,21.685442483048867,280.7,0.39804196142021686
109,21.584857961187748,280.5,0.39804196142021686
110,21.57407353285013,281.4,0.3983880857813701
111,21.59904722936638,282.6,0.3984538000703335
112,21.475166588730414,285.0,0.3984555512499061
113,21.482931961655364,285.4,0.3984579974185597
114,21.462204816460137,286.5,0.39849733613578914
115,21.50398936170213,287.0,0.3991583852295742
116,21.65461772270283,287.7,0.3991707531415435
117,21.400964461070842,287.3,0.39917136512791107
118,21.52616612111293,287.7,0.3998580902353922
119,21.436602758943184,289.2,0.3998580902353922
120,21.501683422960017,289.3,0.4004280269713839
121,21.36878068739771,291.0,0.401833007556567
122,21.426414542903906,290.5,0.4030720197741197
123,21.516162029459903,290.3,0.4030720197741197
124,21.591264320785598,292.3,0.4030720197741197
125,21.67135550619593,295.1,0.40436918313430353
126,21.656914893617017,294.8,0.40436918313430353
127,21.5905336684592,295.0,0.4046235209627186
128,21.590144961421558,295.6,0.40597345526518247
129,21.46819032031798,296.6,0.40597345526518247
130,21.445633621697453,297.7,0.40598794596520305
131,21.479673252279632,296.7,0.40598794596520305
132,21.412798106149165,297.4,0.405991311763309
133,21.38728664952069,298.5,0.405991311763309
134,21.399354103343466,297.3,0.405991311763309
135,21.51152092588263,297.6,0.405991311763309
136,21.432391278933828,295.7,0.405991311763309
137,21.479907061024083,297.1,0.405991311763309
138,21.478156418050034,295.6,0.405991311763309
139,21.545765139116202,296.4,0.405991311763309
140,21.36005669862053,297.1,0.405991311763309
141,21.322761281271923,296.8,0.405991311763309
142,21.301414542903906,296.9,0.405991311763309
143,21.345452419920505,297.2,0.406517518507016
144,21.148503624035538,298.9,0.406517518507016
145,21.190133270984333,297.4,0.40731307134042105
146,21.187736731353752,296.5,0.40765180795241324
147,21.179588496609774,297.8,0.40765180795241324
148,21.174468085106383,297.7,0.40765180795241324
149,21.423328267477203,295.1,0.40765180795241324
150,21.08083060556465,297.9,0.407653996482675
151,21.05071603927987,298.3,0.41129492548518964
152,21.132207154547583,297.1,0.4124481126431804
153,20.973284428337617,297.3,0.4124481126431804
154,20.97920563479074,298.7,0.41246045187225483
155,21.014542903904605,297.9,0.41251127694664047
156,20.9078442833762,298.6,0.4125120643301793
157,21.05365033902268,297.4,0.4125905716979165
158,21.13004150105214,297.9,0.4125905716979165
159,20.990869768529343,298.2,0.4129881001218023
160,21.161699205050272,299.1,0.4151958981815512
161,21.038417699321954,298.1,0.4151958981815512
162,20.917380757540332,298.3,0.4152861579212571
163,21.00021335047931,297.8,0.4152861579212571
164,20.931844750993687,298.1,0.4152861579212571
165,20.904833995791442,299.7,0.41558840506818734
166,20.860141454290392,300.7,0.4167403992208162
167,20.796919569791914,298.9,0.41717111426172826
168,21.13047696983867,301.1,0.4196620127476735
169,20.860652910918866,298.6,0.4196620127476735
170,20.792220014028526,298.3,0.4197301427455791
171,20.78635725976152,298.3,0.42050016424891695
172,20.724111526771104,298.8,0.4213295936118106
173,20.75405365910685,298.9,0.42667978937028356
174,20.787462006079025,298.4,0.4284270256794455
175,20.813464461070843,296.2,0.428454164774611
176,20.796828968903434,296.1,0.428684230020531
177,20.852069207388357,298.1,0.4288215510296215
178,20.812751344400283,298.7,0.4288537469445356
179,20.874473930325,298.3,0.428977696901829
180,20.848109071779284,295.3,0.42972657225821276
181,20.786629062426933,296.3,0.4297693643452184
182,20.888683656768766,296.5,0.43069010100805805
183,20.9206073182137,296.1,0.43100933680517184
184,21.00322656067337,295.3,0.4318310225479435
185,20.893047112462007,296.8,0.43183973681753446
186,20.893324760346037,297.8,0.4318417311671362
187,20.871986789805938,300.7,0.4322968627126794
188,20.899546995557635,298.9,0.4325054817834884
189,21.017611643675473,297.3,0.432915909133645
190,20.838327098433485,298.7,0.4333268200317195
191,21.039604278700025,298.0,0.434699832388331
192,21.032426350245498,297.7,0.4357572910192709
193,21.00049099836334,295.6,0.4365371959374543
194,21.112856558335285,296.3,0.43734776236259165
195,21.04415770399813,297.8,0.4381805532084656
196,21.127411152677112,298.7,0.4387694805591704
197,21.059600771568856,299.2,0.43923129242707815
198,21.09886895019874,299.3,0.4392363380782659
199,21.210462941314006,298.7,0.4405288565862973
200,21.14333060556465,296.5,0.441408616053267
201,21.175730652326397,296.0,0.442565961723352
202,21.161751812017766,296.0,0.4425775242297866
203,21.3568009118541,295.8,0.4428463898175378
204,21.130453588964222,296.6,0.4433477361063205
205,21.179717091419217,294.4,0.44451064701950305
206,21.158273906944117,296.4,0.4447916302419285
207,21.268143558569093,294.8,0.4450990045197745
208,21.138686579378067,295.9,0.44547965445609944
209,21.288920388122516,296.5,0.44548636726882274
210,21.200116904372223,296.4,0.4458744948104572
211,21.313897007248073,296.9,0.4463698095687275
212,21.275382861819033,296.9,0.4469274964241315
213,21.261664133738602,297.9,0.4470387007690347
214,21.15023088613514,297.4,0.4470387007690347
215,21.255564648117836,297.1,0.447056257746666
216,21.243272153378534,298.5,0.44743805449112406
217,21.151283025485153,297.7,0.44777737212211066
218,21.15154606032265,296.3,0.4480021043802325
219,21.316080196399344,293.7,0.44950489160627416
220,21.213894084638763,293.8,0.45017093990018714
221,21.220250759878418,294.4,0.4512487689707651
222,21.131757072714517,294.2,0.4520884025907974
223,21.161304652794016,294.8,0.45314509795213676
224,21.064744563946693,292.6,0.4538295395965891
225,20.85657294832827,293.1,0.45420628434408605
226,20.751277180266545,292.0,0.4552527373736475
227,20.71380932896891,293.5,0.4572240086673719
228,20.73324175824176,292.1,0.45738662875123026
229,20.9256283610007,290.8,0.4595445236505242
230,20.725008767827923,290.3,0.46201310455978223
231,20.787260346036938,289.3,0.46426637592262976
232,20.770844049567454,289.9,0.4654093524777087
233,20.763686579378067,289.2,0.46715276253946103
234,20.770338438157587,290.2,0.4674925355431325
235,20.823509469254155,291.3,0.46895035839708654
236,20.749687280804302,290.5,0.469584049593446
237,20.632487725040914,291.7,0.470372642128973
238,20.6648000935235,292.5,0.4715910361679018
239,20.609437105447743,294.3,0.4723063705592837
240,20.697857727379002,295.8,0.47433552317336264
241,20.64907937806874,295.7,0.47484783267375874
242,20.651660042085574,293.1,0.4751592217953936
243,20.692082651391164,293.7,0.4754914057619783
244,20.752250409165303,294.5,0.476315645551548
245,20.821112929623567,294.9,0.47692830254039265
246,20.732122398877717,293.1,0.4778255697417938
247,20.710045008183307,291.6,0.48125080134423975
248,20.772273205517884,290.3,0.48200690732844
249,20.823538695347203,290.8,0.48276354178863234
250,20.85486029927519,289.6,0.48403229385303925
251,20.77509060088847,288.7,0.4845675593149066
252,20.738517068038345,291.1,0.484669089401649
253,20.646948795884967,290.4,0.4854747282069801
254,20.767445054945053,292.5,0.48754461357774526
255,20.78346095393968,289.3,0.48821513081897755
256,20.706362520458264,290.5,0.48867614286563094
257,20.748354570960956,287.8,0.48892585462538235
258,20.97361468318915,287.2,0.4897158340931001
259,20.83987608136544,286.4,0.4905661110977765
260,20.85388999298574,284.9,0.4916365869401996
261,20.87047580079495,285.9,0.49302021780602423
262,20.83653553892916,286.1,0.4937330887682494
263,20.76640460603226,286.4,0.49509165230694335
264,20.87593231236848,287.2,0.4966409758800105
265,20.778130114566284,285.5,0.4968898532975013
266,20.772436871638995,286.6,0.4977537460469893
267,20.71706803834463,285.7,0.49843264986208446
268,20.746165536591068,285.3,0.4991940421291923
269,20.788695347205984,284.8,0.5007926010335427
270,20.749912321720835,286.3,0.5017049478227176
271,20.86997311199439,285.6,0.5017064718236096
272,20.858992868833298,284.4,0.5022030463447757
273,20.945081248538695,283.3,0.5029749804641565
274,20.834799509001638,283.4,0.5039981952722548
275,20.855202244563948,284.3,0.5043990828946424
