,Run_nr,HV
0,Run_1,0.8148133668503874
1,Run_2,0.8135989838477835
2,Run_3,0.8189142923220125
3,Run_4,0.8111755406771373
4,Run_5,0.8015471167669788
5,Run_6,0.816130883897368
6,Run_7,0.8139773493057563
7,Run_8,0.8073968789517668
8,Run_9,0.8080606620584776
9,Run_10,0.8121442128030778
10,Run_11,0.8066122596317569
11,Run_12,0.8148345795010448
12,Run_13,0.8107965177970613
13,Run_14,0.8134565567757446
14,Run_15,0.8143360124070933
15,Run_16,0.8132181739979738
16,Run_17,0.8098091687914346
17,Run_18,0.8044940075391442
18,Run_19,0.8165361605103324
19,Run_20,0.8085765201152483
20,Means,0.8115214622273792
