,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:18:13.105857,0.7514821172152001
1,Run_10,0 days 00:17:12.323202,0.7628591059667358
2,Run_2,0 days 00:19:55.761001,0.7537538015065999
3,Run_3,0 days 00:18:08.683976,0.7578313776619103
4,Run_4,0 days 00:19:36.662039,0.7556212090315862
5,Run_5,0 days 00:18:15.538234,0.7527381737539042
6,Run_6,0 days 00:20:37.742457,0.7575489355223953
7,Run_7,0 days 00:21:26.441250,0.7555884650572904
8,Run_8,0 days 00:19:40.278116,0.7546131285745725
9,Run_9,0 days 00:18:42.304796,0.7667331138974787
10,Average,0 days 00:19:10.884092800,0.7568769428187674
