,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.0,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
1,1.0,0.10900000000000001,0.10264052833378179,0.09937763297223716,0.09832446934647292,0.10104955603100128,0.10085035181619705,0.09838429587123085,0.09757526197196309,0.09578197931610247,0.10229290176598678,0.10372302257502648
2,2.0,0.31601,0.10352012369631931,0.09883390963692958,0.09793572210722193,0.100151161376458,0.10090704279141327,0.09789072923578175,0.09573578360990481,0.09113720738175574,0.10650956066726937,0.10737875949694611
3,3.0,0.6191589000000001,0.10502249672233376,0.10069212151132328,0.09844371648027417,0.09872227749445431,0.10058813708811691,0.09631724172704255,0.09232601309545785,0.08776401299553994,0.11024872170733409,0.10987526117812296
4,4.0,1.015801321,0.1077462966011902,0.09916846673445374,0.09920355859086985,0.09696907983746586,0.10035456096630202,0.09631505628125052,0.09100445247225435,0.08371349720829269,0.11396287403872508,0.1115621572691955
5,5.0,1.50262148669,0.11078883539061324,0.09971383496168523,0.09902810096115788,0.09609172850297748,0.10092493700461314,0.095422957256836,0.08753314361871145,0.0792705668572502,0.11899799851517401,0.1122278969309812
6,6.0,2.0757334209441005,0.11337854764557564,0.0994002289797702,0.09963490423686373,0.0940124739365194,0.10104999778213429,0.09509602009452992,0.0861373101113258,0.07349501568250608,0.12308180871836831,0.11471369281240643
7,7.0,2.7307768275633495,0.1156696708296542,0.09985504979896583,0.09928710715216311,0.09445110767729796,0.0992358148706723,0.0937778001547137,0.08409474599018285,0.06930389390646693,0.12656539451655294,0.11775941510332999
8,8.0,3.4630081252450404,0.1177352188608527,0.10013364640175368,0.09866862825355902,0.0931855579025966,0.09804489915302209,0.09417003749688796,0.0815267591724721,0.06658405295574456,0.12923641851342155,0.12071478128968963
9,9.0,4.2673862119061114,0.11880393948230916,0.10079020245061313,0.10089262699615636,0.0926751462386138,0.09630269441588157,0.09356807355849066,0.07738107574050687,0.06349844955278997,0.13383514560926657,0.1222526459553718
10,10.0,5.138652627782014,0.12189309542941057,0.10072252416617873,0.10017221278382187,0.0920610979672754,0.09730308937205509,0.09167033212101827,0.07257575105410764,0.06118462545640396,0.13876138651789027,0.12365588513183809
11,11.0,6.071405875792507,0.1242217344620675,0.10078481988700236,0.10203546594861998,0.089433430884998,0.09590430227330972,0.09134377464375389,0.07060786772063934,0.05796841514265909,0.14254969831696154,0.12515049071998846
12,12.0,7.060169740244025,0.1256879228462974,0.10067244745520106,0.1023573349544022,0.08857469115165453,0.09505625059242033,0.09064882507796057,0.0684674957052175,0.055907175093228956,0.14510721548813688,0.12752064163548044
13,13.0,8.099455520847952,0.1275962677496246,0.09912431228766087,0.10312734701575497,0.0877558273616829,0.09422584886473719,0.09135014502387266,0.06782924143595204,0.053208055210938784,0.14776114812755936,0.12802180692221654
14,14.0,9.183818168183006,0.12828669934356934,0.09938079464802853,0.10490804711159887,0.08584286172759541,0.09469719194683321,0.0904058772190129,0.06588407001865965,0.050812562726572634,0.15107974742696095,0.12870214783116837
15,15.0,10.307906369102724,0.1290739075256741,0.09911855281282712,0.1080313856184304,0.08484529415632769,0.09301294024224659,0.08903990042728713,0.06409269026699937,0.04881217641526883,0.1540107939875229,0.1299623585474157
16,16.0,11.466506686239443,0.12941807181587697,0.09954587386003452,0.1098044403899848,0.08244955396300371,0.09382940926674144,0.0873673003763263,0.06055828174111232,0.04679067024950194,0.15711983877735283,0.13311655956006502
17,17.0,12.654581904800096,0.128689302856952,0.09903806441280326,0.1109572822228002,0.0809741605859462,0.09209669846753087,0.08604220519495544,0.057814913482983954,0.044984882767554135,0.1651594700714488,0.13424301993702503
18,18.0,13.867303782456686,0.13010458665169566,0.09921060416989483,0.1113927803693011,0.07941737566881105,0.09021995504207103,0.0867093976509355,0.05454995445112435,0.043933077503902615,0.1682674933399825,0.13619477515228123
19,19.0,15.100080434523047,0.13053033394082597,0.09997114342698193,0.11363974455994225,0.07859202081704149,0.08935329472945662,0.08424256648296713,0.052905649486197415,0.04164002420284108,0.1692887015991411,0.1398365207546049
20,20.0,16.348578617037543,0.1295774671419726,0.10036886487849359,0.11574540907906111,0.07584871957678853,0.08963714925269445,0.08526761039141427,0.05098958687972415,0.040041106511700335,0.17154360244825342,0.14098048383989747
21,21.0,17.608741195130214,0.12883906042865478,0.10020376304476586,0.11510224105485045,0.07598676625538141,0.0898942170022715,0.08242777018731642,0.04998691698315484,0.039329406345484395,0.17595660176078076,0.14227325693733958
22,22.0,18.876800103462312,0.12959159461830508,0.09907354192402831,0.11668364182874458,0.07407292897056901,0.08954137009024482,0.0808318930185391,0.0483741493889724,0.03795976387082703,0.1793277157426891,0.1445434005470806
23,23.0,20.14928511992658,0.12913830387876396,0.10160877936892668,0.117494099707265,0.07185356256211446,0.08639021641903288,0.07837272797543546,0.04681194577056128,0.03994511096453063,0.18174009015918224,0.1466451631941874
24,24.0,21.423028783545156,0.12933501880613027,0.10470581394781331,0.11802947642381126,0.07089928167417935,0.08640873144007412,0.07678442482335268,0.04509874905918015,0.039705755471800434,0.18425284156918015,0.1447799067844783
