,Run_number,Duration,HV Obtained
0,Run_1,1 days 06:29:28.376669,0.6958604927022933
1,Run_10,1 days 08:50:24.922387,0.6892261250905531
2,Run_11,1 days 04:25:13.337516,0.6891481583085373
3,Run_12,1 days 06:15:37.202610,0.6893827117501141
4,Run_13,1 days 05:58:15.008307,0.6860992583088092
5,Run_14,1 days 06:34:05.872889,0.6876275558552385
6,Run_15,1 days 06:14:50.667192,0.692412887582589
7,Run_16,1 days 09:11:33.765811,0.6902446501891342
8,Run_17,1 days 09:28:53.605328,0.694322011171745
9,Run_18,1 days 08:49:52.717304,0.6917207899177167
10,Run_19,1 days 06:50:28.963387,0.6955774289886426
11,Run_2,1 days 09:30:29.593040,0.6942541968200493
12,Run_20,1 days 08:54:54.102612,0.6920929004415635
13,Run_3,1 days 08:01:57.284921,0.6871491226680568
14,Run_4,1 days 07:24:41.765865,0.7000494554716101
15,Run_5,1 days 06:35:55.434755,0.6913636903757641
16,Run_6,1 days 12:09:21.463301,0.7031369404236092
17,Run_7,1 days 07:47:41.183607,0.6924221613260568
18,Run_8,1 days 11:13:45.940949,0.691228738551119
19,Run_9,1 days 08:01:49.086523,0.6861782409240722
20,Average,1 days 07:56:28.014748650,0.6919748758433639
