,Run_nr,HV
0,Run_1,0.6958604927022933
1,Run_2,0.6942541968200493
2,Run_3,0.6871491226680568
3,Run_4,0.7000494554716101
4,Run_5,0.6913636903757641
5,Run_6,0.7031369404236092
6,Run_7,0.6924221613260568
7,Run_8,0.691228738551119
8,Run_9,0.6861782409240722
9,Run_10,0.6892261250905531
10,Run_11,0.6891481583085373
11,Run_12,0.6893827117501141
12,Run_13,0.6860992583088092
13,Run_14,0.6876275558552385
14,Run_15,0.692412887582589
15,Run_16,0.6902446501891342
16,Run_17,0.694322011171745
17,Run_18,0.6917207899177167
18,Run_19,0.6955774289886426
19,Run_20,0.6920929004415635
20,Means,0.6919748758433637
