,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:07.872787,0.6990381386655211
1,Run_10,0 days 00:13:34.370539,0.7780906540102097
2,Run_2,0 days 00:01:03.491610,0.627776653983649
3,Run_3,0 days 00:05:50.235555,0.7224806178764636
4,Run_4,0 days 00:13:52.636375,0.7891482501159806
5,Run_5,0 days 00:06:41.179506,0.755291141231569
6,Run_6,0 days 00:03:31.323081,0.7346650303912787
7,Run_7,0 days 00:04:38.349204,0.7079622172866661
8,Run_8,0 days 00:13:56.293190,0.7856687992119789
9,Run_9,0 days 00:05:23.122673,0.7090840332264278
