,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6892959731165025,80,43,5870
1,Run_2,0.8019519009479429,397,33,37293
2,Run_3,0.7640225469484669,229,38,20242
3,Run_4,0.7086129534836751,105,38,8386
4,Run_5,0.7975324100466847,424,0,40100
5,Run_6,0.7154071114044449,246,34,22328
6,Run_7,0.7937879748836532,404,29,37487
7,Run_8,0.7808503825475763,327,28,30901
8,Run_9,0.7039442640688025,135,39,10784
9,Run_10,0.7978400328250095,386,13,35969
