,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:54.834103,0.7004346872052051
1,Run_10,0 days 00:21:24.952761,0.7424657032501161
2,Run_2,0 days 00:09:00.458268,0.6530569665995386
3,Run_3,0 days 00:26:48.317276,0.7449308231188858
4,Run_4,0 days 00:25:04.554085,0.7364267235393133
5,Run_5,0 days 00:24:29.963822,0.7487688337561736
6,Run_6,0 days 00:26:28.802430,0.7446511961376605
7,Run_7,0 days 00:27:50.065230,0.7425426644360205
8,Run_8,0 days 00:26:51.074842,0.7436906716173677
9,Run_9,0 days 00:23:46.574262,0.740541468284168
