,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:16.794103,0.7885379498700498
1,Run_10,0 days 00:01:54.028215,0.7976468797930407
2,Run_2,0 days 00:00:57.195032,0.7582156973461323
3,Run_3,0 days 00:00:39.071171,0.7515335728101684
4,Run_4,0 days 00:01:31.511874,0.7720885343457035
5,Run_5,0 days 00:01:12.812311,0.7519652718542634
6,Run_6,0 days 00:01:14.184524,0.7138083624670118
7,Run_7,0 days 00:01:16.838041,0.6522275750767887
8,Run_8,0 days 00:01:47.881685,0.7589469426657217
9,Run_9,0 days 00:00:51.938948,0.7575012714698192
