,Run_nr,HV
0,Run_1,0.7254639914016403
1,Run_2,0.737663260466636
2,Run_3,0.726955366333687
3,Run_4,0.7234126463721605
4,Run_5,0.7315549275807436
5,Run_6,0.7220706979575854
6,Run_7,0.7220562178033569
7,Run_8,0.7200945008565911
8,Run_9,0.7271185249949603
9,Run_10,0.7344459688569309
10,Run_11,0.7339758006898733
11,Run_12,0.7300657390006026
12,Run_13,0.7211754508055674
13,Run_14,0.7249502191446158
14,Run_15,0.7396787147577176
15,Run_16,0.7294791741574488
16,Run_17,0.7287266251731596
17,Run_18,0.7344298467631476
18,Run_19,0.7350823699959738
19,Run_20,0.7278451411296607
20,Means,0.7288122592121029
