,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:28:39.660982,0.7449552237209254
1,Run_10,0 days 00:22:15.707176,0.7370208754465609
2,Run_2,0 days 00:03:47.243654,0.679259255474308
3,Run_3,0 days 00:25:19.143731,0.7337278683230777
4,Run_4,0 days 00:19:21.095000,0.7447888929975774
5,Run_5,0 days 00:29:14.983659,0.7481353047464532
6,Run_6,0 days 00:24:24.581726,0.7429651856948509
7,Run_7,0 days 00:26:17.062294,0.759684656876858
8,Run_8,0 days 00:27:53.716567,0.7446472833509747
9,Run_9,0 days 00:23:41.015098,0.7500353113389525
