,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:42.957278,0.7206772303585527
1,Run_10,0 days 00:05:58.392317,0.752582661158576
2,Run_2,0 days 00:10:48.929890,0.7695525430833325
3,Run_3,0 days 00:06:22.711981,0.7837552719160772
4,Run_4,0 days 00:04:47.790500,0.7275421868017745
5,Run_5,0 days 00:03:37.222305,0.7433154818102929
6,Run_6,0 days 00:03:29.683765,0.7312030405168175
7,Run_7,0 days 00:05:03.797345,0.749503471168401
8,Run_8,0 days 00:05:07.077437,0.7326682922405426
9,Run_9,0 days 00:06:59.822659,0.7553825736701626
