,Run_nr,HV
0,Run_1,0.8111626765257035
1,Run_2,0.8166110076360871
2,Run_3,0.8161964535027023
3,Run_4,0.8141141007182442
4,Run_5,0.8113674520886001
5,Run_6,0.8135981436674118
6,Run_7,0.8098132910057062
7,Run_8,0.815222938282655
8,Run_9,0.8130242141709219
9,Run_10,0.807131257577107
10,Run_11,0.8124733502908639
11,Run_12,0.8072595614963094
12,Run_13,0.8105664936717513
13,Run_14,0.8061322958065222
14,Run_15,0.8088610138194088
15,Run_16,0.8121038968367754
16,Run_17,0.8176271664520477
17,Run_18,0.8107021688411042
18,Run_19,0.8093331824968426
19,Run_20,0.8194326201537127
20,Means,0.8121366642520238
