,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:02.527578,0.7924280468221263
1,Run_10,0 days 00:02:58.768598,0.8095430317446969
2,Run_2,0 days 00:01:18.927238,0.7685644605163569
3,Run_3,0 days 00:01:47.458020,0.8028633099863443
4,Run_4,0 days 00:01:27.696822,0.7729335111388765
5,Run_5,0 days 00:01:27.808490,0.7902975840071123
6,Run_6,0 days 00:01:06.721798,0.7247145700429696
7,Run_7,0 days 00:02:25.818617,0.8056305088682517
8,Run_8,0 days 00:02:50.712143,0.8027832173993137
9,Run_9,0 days 00:00:58.899717,0.7617117387700181
