,Run_nr,HV
0,Run_1,0.6959654665726651
1,Run_2,0.6910421002940345
2,Run_3,0.6845107199515004
3,Run_4,0.7003320692211783
4,Run_5,0.6938554883330036
5,Run_6,0.6961846087345648
6,Run_7,0.6906998960476491
7,Run_8,0.682180616774335
8,Run_9,0.6776364243883848
9,Run_10,0.6948436935903456
10,Run_11,0.6856977712128215
11,Run_12,0.695916371102579
12,Run_13,0.6835248284466496
13,Run_14,0.6895979545501063
14,Run_15,0.6977108563134369
15,Run_16,0.7018564034638556
16,Run_17,0.695866468424812
17,Run_18,0.6833421442036733
18,Run_19,0.6912190859159074
19,Run_20,0.6969278965361854
20,Means,0.6914455432038844
