,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8085408065056536,0.006636278800758407,0.8003075555341974,0.804123967306206,0.8066725134255199,0.8128812907721324,0.8221808410522564,0.7757175294640607
