,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:51.335089,0.7757175294640607
1,Run_10,0 days 00:04:02.614335,0.8076656615046994
2,Run_2,0 days 00:04:15.920942,0.8128812907721324
3,Run_3,0 days 00:05:15.622138,0.8221808410522564
4,Run_4,0 days 00:04:26.224018,0.8133850731445551
5,Run_5,0 days 00:05:38.468690,0.8066725134255199
6,Run_6,0 days 00:05:56.864898,0.8063745690017661
7,Run_7,0 days 00:04:26.961154,0.804123967306206
8,Run_8,0 days 00:04:55.870180,0.8003075555341974
9,Run_9,0 days 00:04:58.160331,0.8032757868095518
