,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:25.445407,0.8181874246629103
1,Run_10,0 days 00:07:44.960558,0.822011845693622
2,Run_2,0 days 00:03:48.225641,0.8010115693741967
3,Run_3,0 days 00:05:52.132517,0.8407286823568044
4,Run_4,0 days 00:05:04.699478,0.8245908269960074
5,Run_5,0 days 00:05:13.043163,0.825308456575802
6,Run_6,0 days 00:05:01.401506,0.8292321924144311
7,Run_7,0 days 00:01:40.493644,0.6698327266319866
8,Run_8,0 days 00:05:33.712894,0.8230298224747807
9,Run_9,0 days 00:06:04.105371,0.8288781831797559
