,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.8060029393979442,315,159,15723
1,Run_2,0.8144591147366357,387,31,19133
2,Run_3,0.804440333024977,295,86,14731
3,Run_4,0.7992839722719463,263,125,13140
4,Run_5,0.7968771900316767,254,159,12666
5,Run_6,0.7908734497078624,538,99,26838
6,Run_7,0.7989475834064178,284,152,14155
7,Run_8,0.7920532135148232,335,159,16671
8,Run_9,0.7974778844344061,279,157,13938
9,Run_10,0.7908654404491593,293,108,14575
