,Run_nr,HV
0,Run_1,0.8525543528318738
1,Run_2,0.852986852801839
2,Run_3,0.8517077741869601
3,Run_4,0.8531310194584939
4,Run_5,0.853554709243886
5,Run_6,0.8505352187128323
6,Run_7,0.8501235428154947
7,Run_8,0.8519168158391099
8,Run_9,0.8479762605572043
9,Run_10,0.8502012326249144
10,Run_11,0.851691755669554
11,Run_12,0.8508555890609546
12,Run_13,0.8500098113419112
13,Run_14,0.8489950382642335
14,Run_15,0.8475645846598668
15,Run_16,0.8507546724012959
16,Run_17,0.8518839778784275
17,Run_18,0.8496101493326285
18,Run_19,0.8490895475169296
19,Run_20,0.8531454361241595
20,Means,0.8509144170661285
