,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:44.916284,0.8051899996395833
1,Run_10,0 days 00:00:27.101065,0.6174770034159489
2,Run_2,0 days 00:01:26.045533,0.791022421919739
3,Run_3,0 days 00:01:32.009044,0.7938088430225338
4,Run_4,0 days 00:01:47.032874,0.8094092771243557
5,Run_5,0 days 00:00:57.955762,0.7439464020407591
6,Run_6,0 days 00:01:53.983063,0.8149140406309693
7,Run_7,0 days 00:01:21.952057,0.7465646287107897
8,Run_8,0 days 00:01:22.637295,0.7296859169199595
9,Run_9,0 days 00:02:01.982829,0.7762437377608516
