,Run_number,Duration,HV Obtained
0,Run_1,0 days 03:16:39.191027,0.6410417062651997
1,Run_10,0 days 03:31:09.199139,0.6413045745349781
2,Run_2,0 days 03:23:46.230188,0.652348247483658
3,Run_3,0 days 03:20:01.805311,0.6478999235610887
4,Run_4,0 days 03:18:31.043544,0.6430417454806165
5,Run_5,0 days 03:19:13.333849,0.649722628280786
6,Run_6,0 days 03:22:57.599927,0.6400539700780499
7,Run_7,0 days 03:28:45.745970,0.6436160163897814
8,Run_8,0 days 03:19:50.343146,0.6376415676102303
9,Run_9,0 days 03:08:46.888032,0.64257684572986
10,Average,0 days 03:20:58.138013300,0.6439247225414249
