,Run_nr,HV
0,Run_1,0.7939041532011004
1,Run_2,0.7818838577395468
2,Run_3,0.7889784590987183
3,Run_4,0.7725418583882969
4,Run_5,0.7818398068166801
5,Run_6,0.7859389454209065
6,Run_7,0.786651769445479
7,Run_8,0.7917881070517518
8,Run_9,0.7911377552450632
9,Run_10,0.793018329188542
10,Run_11,0.7855272695235691
11,Run_12,0.7855769269275283
12,Run_13,0.7895070701731202
13,Run_14,0.7890329220578989
14,Run_15,0.7867967370280045
15,Run_16,0.7790413718258307
16,Run_17,0.7888959637340767
17,Run_18,0.7897601627481369
18,Run_19,0.7907773386034256
19,Run_20,0.7885211304267733
20,Means,0.7870559967322223
