,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:08.357852,0.6121000251220493
1,Run_10,0 days 00:22:12.014097,0.7156737304946676
2,Run_2,0 days 00:23:22.855037,0.7581166701744919
3,Run_3,0 days 00:22:09.815771,0.7132894623362727
4,Run_4,0 days 00:21:52.880798,0.7293988145432191
5,Run_5,0 days 00:22:17.903834,0.7260669396160291
6,Run_6,0 days 00:21:29.582727,0.7257402679194949
7,Run_7,0 days 00:22:05.987419,0.7147502528300796
8,Run_8,0 days 00:21:17.537342,0.7204304546825148
9,Run_9,0 days 00:22:12.377106,0.730344103005889
