,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:08:38.558857,0.8450432700201432
1,Run_10,0 days 00:11:16.945358,0.843872316397756
2,Run_2,0 days 00:07:25.549561,0.845492589433385
3,Run_3,0 days 00:06:29.952234,0.8427622331415117
4,Run_4,0 days 00:06:19.933348,0.841944487827929
5,Run_5,0 days 00:09:12.256183,0.8434534321675856
6,Run_6,0 days 00:10:19.221153,0.8448350292938638
7,Run_7,0 days 00:12:11.057679,0.8438170525127048
8,Run_8,0 days 00:09:21.692969,0.8429072007240374
9,Run_9,0 days 00:06:32.471363,0.8398044139024714
10,Average,0 days 00:08:46.763870500,0.8433932025421388
