,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6510478112698281,52,41,4675
1,Run_2,0.7973657548125632,114,38,10901
2,Run_3,0.7801634689701294,100,39,9149
3,Run_4,0.7624117479806658,82,39,7175
4,Run_5,0.7523280912735123,140,39,13637
5,Run_6,0.6841428691567452,55,43,4839
6,Run_7,0.7964110511751585,100,39,9385
7,Run_8,0.7923591671972801,166,37,16200
8,Run_9,0.7173380427774507,47,43,4208
9,Run_10,0.7280832642534769,53,22,4712
