,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:57.710159,0.740774771289196
1,Run_10,0 days 00:05:26.095408,0.7751786167627752
2,Run_2,0 days 00:05:35.775136,0.7652794618613752
3,Run_3,0 days 00:11:40.739901,0.776529799405743
4,Run_4,0 days 00:05:46.538657,0.7607870961006735
5,Run_5,0 days 00:06:14.343451,0.7538773105772484
6,Run_6,0 days 00:11:09.407587,0.7778206362838764
7,Run_7,0 days 00:03:40.203386,0.734970490530096
8,Run_8,0 days 00:10:55.074756,0.7852132158473838
9,Run_9,0 days 00:10:18.889698,0.7921096270192098
